model_id,date_id,gearbox_id,features_id,km,price
3802,7,2,6,77865,18999
1204,8,2,7,10,18999
1628,4,2,3,29376,18999
137,3,2,4,26448,18999
517,3,2,48,18068,18999
1962,2,1,26,57955,18999
3803,4,1,8,19665,18999
1938,8,2,3,12500,18999
1233,6,1,10,73751,17499
3804,3,2,40,40311,17499
1098,1,1,5,42230,17499
2102,5,2,3,6400,17499
139,3,2,8,35252,17499
3805,6,2,30,100098,17499
796,6,2,15,42600,17499
1931,3,2,25,17615,17499
3806,1,2,3,74582,17499
1917,3,2,2,25000,17499
847,3,1,4,18920,17499
137,3,2,4,28500,17499
2205,2,1,34,76419,17499
3807,4,2,6,15148,17499
909,2,2,6,48612,17499
404,2,2,40,49583,17499
144,3,1,14,63092,17499
3808,2,2,12,38941,17499
15,3,2,6,11990,17499
3809,5,2,3,9900,17499
3810,6,2,6,85479,17499
51,2,1,4,54177,17499
847,3,1,4,32152,17499
31,5,1,3,5428,17499
1369,4,2,4,147,17499
2929,9,2,11,35344,17499
3811,6,2,65,39366,17499
3812,11,2,28,44216,17499
18,2,2,13,39455,17499
3285,3,2,4,11873,17499
3230,4,2,3,19307,28299
3813,3,2,6,25010,28299
830,5,1,6,6366,28299
31,5,1,3,14591,28299
377,2,1,2,67462,28299
27,5,1,14,6823,28299
3814,4,1,6,7290,28299
3815,1,1,6,79182,28299
612,5,2,3,5345,28299
3816,3,2,6,37809,28299
982,10,1,69,78726,28299
74,5,1,14,10119,28299
3817,1,2,45,49831,28299
3818,5,2,4,17469,28299
3819,3,1,43,22166,28299
3820,7,2,5,94683,28299
3821,2,1,21,67954,28299
3822,3,2,6,47448,28299
3823,6,1,34,32600,28299
12,1,2,10,70013,28299
3824,7,1,12,96702,28299
737,3,1,12,59267,28299
3825,9,2,30,93413,28299
404,3,2,40,23230,28299
74,5,1,14,5852,28299
1439,5,2,3,10381,28299
607,2,2,5,12159,28299
50,5,2,6,10164,28299
565,5,1,13,7686,28299
2208,3,2,4,92000,28299
3826,6,2,3,134100,22499
137,5,2,7,100,22499
3827,11,1,28,52688,22499
3828,3,2,3,21800,22499
16,2,1,12,34097,22499
3829,9,2,21,74204,22499
3830,2,2,5,15041,22499
422,8,2,6,10000,22499
2864,6,1,10,91617,22499
889,3,1,14,23540,22499
700,2,2,6,26120,22499
145,4,1,3,35864,22499
111,4,2,6,24526,22499
3831,5,2,4,10000,22499
3832,8,1,10,7500,22499
2552,9,1,17,82821,22499
3833,1,2,15,73271,22499
607,5,2,3,7600,22499
3834,5,2,3,10,22499
123,4,2,3,26345,22499
3835,7,1,5,74332,22499
74,5,1,14,10800,22499
3836,6,1,39,123700,22499
3837,9,1,5,108489,22499
796,1,2,15,30696,22499
2699,3,2,25,17676,22499
3838,5,2,6,5000,22499
3839,7,1,5,96632,22499
3840,3,1,3,28413,22499
188,5,2,3,300,22499
58,5,1,3,8815,20999
3841,5,1,8,11379,20999
27,5,1,4,18110,20999
3842,5,2,3,8500,20999
3843,3,2,6,30504,20999
506,5,1,23,11515,20999
3114,5,2,30,2784,20999
1604,1,1,46,50821,20999
1953,1,1,10,29790,20999
395,4,2,6,9325,20999
3844,9,1,42,61703,20999
144,4,1,14,21698,20999
2567,4,2,23,14712,20999
520,5,2,48,14100,20999
3423,3,2,6,24059,20999
75,8,1,4,10,20999
75,8,1,4,10,20999
3845,5,2,3,6000,20999
137,5,2,4,6403,20999
182,4,2,6,23718,20999
3846,1,1,22,23431,20999
1200,8,2,3,9900,20999
3847,5,2,6,9408,20999
53,5,1,11,10181,20999
3848,4,1,3,13202,20999
160,5,2,14,18924,20999
3849,2,1,3,55079,20999
3850,5,1,3,12779,20999
54,1,2,15,27337,20999
177,9,1,12,75349,20999
3851,8,2,6,5000,29590
1180,3,1,14,41228,29590
1962,3,1,26,71902,29590
3852,5,2,6,9900,29590
1937,1,1,35,40002,29590
3853,2,2,6,58239,29590
2535,4,1,6,31874,29590
3854,7,2,11,139794,29590
3855,1,1,1,13100,29590
2857,3,2,4,40320,29590
3026,2,2,30,20515,29590
3856,2,2,6,114436,29590
2477,4,1,4,35993,29590
1756,11,1,12,79792,29590
490,5,1,14,23558,29590
2211,2,2,3,81522,29590
491,4,1,14,10195,29590
3857,6,1,35,68458,29590
2996,3,1,3,21190,29590
3858,3,1,3,37900,29590
2003,5,1,5,7794,29590
3859,5,2,3,19054,29590
3860,3,1,26,28200,29590
230,8,2,6,7000,29590
2959,8,1,59,100,29590
288,3,1,14,84537,29590
57,5,1,3,4002,29590
764,3,2,4,55109,29590
524,5,2,6,21317,29590
3861,5,2,10,5000,29590
401,2,2,6,54433,17417
1845,5,2,6,10500,17417
31,5,1,3,9380,17417
2023,6,1,10,84089,17417
211,5,1,35,14607,17417
1479,1,1,4,61239,17417
3703,8,2,4,100,17417
1143,2,1,2,68698,17417
2366,2,2,10,43910,17417
1021,9,1,36,76508,17417
3862,1,2,3,110494,17417
763,1,1,5,90519,17417
1098,1,1,5,84226,17417
685,3,2,5,74198,17417
1548,5,2,6,14421,17417
3863,4,1,3,18949,17417
711,7,1,17,93467,17417
2432,2,1,8,68176,17417
3864,1,2,4,91777,17417
1037,2,1,50,149132,17417
2936,1,1,11,96500,17417
648,1,1,17,67257,17417
923,4,1,12,16907,17417
2697,8,2,6,8000,17417
230,5,2,6,6000,17417
519,4,2,6,7500,17417
129,5,1,27,15,17417
177,6,1,12,40078,17417
2752,5,1,13,25000,17417
690,5,2,38,4000,17417
2244,3,2,41,58882,28299
3067,3,2,6,25374,28299
704,5,2,6,13863,28299
770,8,2,3,9500,28299
1002,2,2,3,59180,28299
1436,8,1,3,7000,28299
685,2,2,5,54430,28299
3865,3,2,3,45920,28299
1380,2,1,65,30000,28299
3866,9,1,5,118264,28299
3749,1,2,45,112611,28299
3867,3,2,25,17662,28299
1820,3,1,4,48859,28299
3868,5,2,6,8500,28299
889,3,1,14,33223,28299
148,5,1,25,9515,28299
2003,5,1,5,8370,28299
26,4,2,16,12581,28299
1803,6,1,21,76260,28299
751,5,2,23,2868,28299
3869,3,2,46,15700,28299
101,4,2,4,30174,28299
84,5,1,3,425,28299
55,3,2,19,45798,28299
2685,6,1,18,23247,28299
176,4,2,4,17600,28299
2838,8,2,6,5000,28299
3870,4,2,6,21512,28299
64,3,2,10,37473,28299
586,5,2,6,7455,28299
3871,2,1,8,69476,14499
3397,6,2,3,65140,14499
53,4,1,11,5504,14499
3872,4,2,6,8403,14499
3873,5,2,3,10,14499
144,4,1,14,14981,14499
3874,1,2,3,87327,14499
27,5,1,14,6677,14499
3626,4,1,32,14173,14499
2771,1,1,26,86712,14499
693,4,2,4,5500,14499
1497,4,2,3,17978,14499
3875,6,1,12,67900,14499
3876,2,1,10,51506,14499
1126,1,1,28,52693,14499
3877,6,1,34,87951,14499
1678,8,2,6,10000,14499
474,3,2,47,23899,14499
3878,11,1,21,79200,14499
1015,4,1,3,6343,14499
53,4,1,11,36100,14499
3879,7,2,36,49943,14499
1375,5,2,34,12000,14499
2241,7,1,3,138187,14499
3880,11,2,15,65800,14499
4,5,2,4,13109,14499
769,1,1,50,66775,14499
3881,2,2,2,22000,14499
51,1,1,4,49058,14499
469,1,1,1,70239,14499
3882,8,2,23,1000,35000
23,1,2,10,63142,35000
118,4,1,4,10240,35000
1992,6,1,10,77580,35000
1961,7,1,17,47974,35000
58,5,1,3,8767,35000
158,5,1,14,3,35000
401,2,2,6,58000,35000
1174,3,2,3,146259,35000
1956,5,2,3,9800,35000
3883,2,2,5,42392,35000
1106,2,2,3,88727,35000
1406,8,2,7,5000,35000
53,4,1,11,38025,35000
1764,3,2,14,22904,35000
2208,2,2,3,55841,35000
3884,4,2,3,12626,35000
3885,3,2,5,60840,35000
1393,6,1,3,43059,35000
3519,2,2,6,45383,35000
3886,3,1,4,38836,35000
1243,4,1,3,12366,35000
3887,1,2,6,72154,35000
50,5,2,3,12806,35000
34,5,1,4,18200,35000
3618,8,2,3,6000,35000
3888,9,1,18,88305,35000
3889,1,2,12,40796,35000
3890,5,2,23,9990,35000
2715,2,1,10,62764,35000
3104,4,2,30,23383,19990
3891,4,2,10,15661,19990
23,2,2,4,43474,19990
3892,6,2,10,114440,19990
273,5,2,3,19838,19990
1896,1,2,3,71927,19990
652,3,2,42,80657,19990
2816,4,2,3,12000,19990
1072,3,1,5,63458,19990
3893,9,1,35,79764,19990
3894,4,2,3,26886,19990
3713,1,1,17,66364,19990
169,3,2,2,120172,19990
866,4,2,42,25810,19990
866,4,2,42,25810,19990
3895,9,1,32,122153,19990
693,2,2,2,71988,19990
3843,3,2,6,44890,19990
295,5,1,4,12652,19990
43,4,2,4,30217,19990
842,3,2,5,57644,19990
45,5,1,3,5248,19990
1906,3,1,7,43750,19990
3896,1,2,10,121846,19990
2491,3,1,5,31198,19990
1417,9,2,17,94490,19990
31,5,1,3,13246,19990
3897,3,1,4,27632,19990
3898,1,1,6,44468,19990
3899,5,1,34,5200,19990
2620,5,2,14,901,19699
3900,8,2,3,5000,19699
3901,6,1,10,97320,19699
3902,1,1,3,66087,19699
3903,1,1,12,103950,19699
3904,3,2,5,51000,19699
1894,1,1,4,37074,19699
3905,2,2,30,23842,19699
708,3,2,6,52361,19699
3906,8,2,3,9500,19699
3907,9,1,10,88622,19699
2110,3,1,10,31889,19699
3908,6,2,55,54613,19699
2092,4,2,3,2000,19699
54,1,2,15,20848,19699
1794,2,1,32,54272,19699
3166,8,2,3,2000,19699
1215,3,1,4,61652,19699
3426,5,1,38,19110,19699
265,2,1,23,20696,19699
70,1,1,12,38345,19699
311,7,2,7,87289,19699
3909,2,2,6,46891,19699
84,5,1,6,9325,19699
3176,2,2,6,68117,19699
109,4,1,3,35895,19699
91,2,2,4,42130,19699
339,1,2,30,68456,19699
401,2,2,6,54894,19699
1080,5,2,3,10,19699
3910,2,2,3,41403,56999
2471,4,2,6,17524,56999
3911,3,1,35,13933,56999
848,3,1,8,31487,56999
1183,1,2,38,105156,56999
59,2,1,2,53909,56999
1400,5,2,6,5917,56999
482,5,2,6,1500,56999
3912,2,1,21,62095,56999
1625,3,1,21,22880,56999
27,5,1,7,20423,56999
703,4,2,3,36799,56999
1429,2,2,28,45904,56999
3913,5,1,34,5000,56999
2970,3,2,6,47400,56999
1385,5,2,6,13856,56999
63,4,1,8,15799,56999
204,5,1,14,4900,56999
74,4,1,14,28680,56999
3914,1,2,3,99602,56999
293,2,2,30,10758,56999
85,3,1,11,38322,56999
3353,4,2,3,15614,56999
3915,3,2,3,62378,56999
3916,1,2,5,76200,56999
3917,3,2,6,53064,56999
570,3,1,4,22616,56999
1806,2,1,26,57570,56999
45,5,1,3,2246,56999
531,3,2,28,43463,56999
3918,3,2,28,53809,21299
3919,1,1,10,89629,21299
2512,4,1,3,18543,21299
1836,4,1,20,37909,21299
3920,4,2,3,12066,21299
152,2,1,27,40178,21299
862,2,2,5,24218,21299
3921,6,1,10,76796,21299
3922,3,2,30,47470,21299
3923,5,1,16,17885,21299
3720,5,2,6,7187,21299
1850,2,1,9,16551,21299
3546,2,2,33,42507,21299
109,5,1,3,36084,21299
3924,8,2,10,1250,21299
2478,2,1,2,67197,21299
153,4,2,3,15583,21299
1288,1,2,42,62500,21299
3925,3,2,53,12653,21299
1583,8,2,23,1000,21299
1962,3,1,26,100508,21299
3926,7,2,6,118000,21299
3927,6,2,6,95540,21299
1566,6,1,10,29883,21299
2946,2,1,43,18766,21299
1259,4,1,12,31302,21299
3928,2,1,21,29595,21299
2537,1,2,45,71250,21299
3929,9,2,6,114725,21299
2839,2,1,5,47653,21299
1738,3,2,6,84161,21490
488,2,2,33,57621,21490
3930,1,2,28,1212,21490
164,4,2,28,20989,21490
3924,8,2,10,5000,21490
50,5,2,3,18143,21490
70,3,1,12,37927,21490
3931,1,1,10,36133,21490
2382,5,2,3,12799,21490
3932,4,1,3,38032,21490
3933,1,2,28,57723,21490
3934,7,1,13,55030,21490
123,4,2,16,37803,21490
782,4,1,14,23033,21490
1393,6,1,3,84000,21490
154,1,1,4,25157,21490
1317,3,2,39,37234,21490
29,2,1,5,99023,21490
1843,1,2,3,55317,21490
50,5,2,3,6720,21490
3218,5,2,3,1394,21490
1730,4,1,12,13041,21490
153,3,2,3,27845,21490
2193,6,2,15,29974,21490
84,5,1,6,10416,21490
3935,5,1,12,6710,21490
45,5,1,3,1637,21490
730,3,1,3,39699,21490
3936,7,2,6,132499,21490
3937,1,2,3,52228,21490
31,5,1,3,13878,17999
3938,2,2,5,49040,17999
430,5,2,3,1,17999
3607,5,2,6,2000,17999
3939,2,2,2,116434,17999
3940,4,1,18,24314,17999
3941,5,2,14,10,17999
3942,3,1,3,36441,17999
911,8,2,3,4000,17999
1240,4,2,6,6729,17999
79,3,2,11,14389,17999
738,4,1,50,25233,17999
1269,9,1,10,89291,17999
24,5,2,3,19583,17999
300,2,2,6,56123,17999
3943,5,2,6,5000,17999
1441,5,2,3,7000,17999
2316,3,1,13,48214,17999
3944,9,1,4,51712,17999
3157,3,2,2,33539,17999
699,3,1,14,30260,17999
23,4,2,4,7565,17999
87,3,2,3,61200,17999
39,4,2,14,48574,17999
211,5,1,35,5981,17999
3945,2,2,4,82073,17999
3946,3,2,8,70620,17999
45,5,1,3,3809,17999
3947,1,2,6,73196,17999
2621,3,2,3,42873,17999
3948,7,1,15,73077,11799
3949,1,1,17,69241,11799
123,3,2,16,19295,11799
3950,5,2,6,6990,11799
1584,2,1,12,36944,11799
2535,3,1,6,60568,11799
386,2,1,21,25385,11799
301,3,2,3,15954,11799
129,5,1,27,21675,11799
3785,4,2,3,12000,11799
3951,2,2,4,77000,11799
3952,5,1,5,9224,11799
3953,5,2,6,19500,11799
1803,1,1,21,59765,11799
1779,6,1,8,76445,11799
473,4,2,4,32457,11799
24,5,2,6,6500,11799
617,2,2,30,90150,11799
618,5,2,4,7000,11799
3954,3,1,26,53847,11799
3955,4,2,7,7467,11799
923,4,1,12,25977,11799
3956,4,2,4,10169,11799
1163,1,2,33,44071,11799
3957,2,1,5,36659,11799
3958,6,1,21,14725,11799
2095,4,2,4,26233,11799
8,2,2,7,140753,11799
2490,4,2,5,11421,11799
3127,6,1,12,97402,11799
3959,9,2,22,76520,11490
412,2,1,19,61272,11490
3014,2,1,4,25604,11490
1252,3,1,11,15276,11490
3960,7,2,4,84401,11490
846,5,2,6,6000,11490
356,5,2,6,3000,11490
730,1,1,3,94133,11490
144,5,1,14,15527,11490
847,3,1,23,23000,11490
475,9,1,10,73299,11490
3961,2,1,5,54920,11490
3962,8,2,3,500,11490
356,5,2,3,10000,11490
288,5,1,14,46131,11490
3963,2,1,26,10436,11490
373,8,2,3,100,11490
3786,1,1,6,27903,11490
1604,1,1,46,67337,11490
1125,5,2,16,9500,11490
3692,3,1,35,27816,11490
2204,2,2,4,73080,11490
451,5,2,3,9990,11490
770,5,2,3,18,11490
177,9,1,12,94001,11490
188,3,2,3,56583,11490
3075,5,2,3,10000,11490
3937,2,2,6,68524,11490
2244,1,2,77,107195,11490
1556,1,2,6,30089,11490
85,3,1,11,25247,12299
3964,3,2,10,29911,12299
3918,1,2,28,74479,12299
3965,4,1,16,21255,12299
1506,3,1,4,18900,12299
2432,2,1,8,37551,12299
1038,3,2,3,20871,12299
23,2,2,10,35961,12299
19,5,1,14,22170,12299
265,3,1,23,42622,12299
2927,4,2,77,9000,12299
3966,2,1,64,37967,12299
3967,5,2,3,11379,12299
764,4,2,4,39679,12299
60,3,2,4,19687,12299
907,2,2,6,41135,12299
430,5,2,3,10200,12299
1304,5,2,3,10600,12299
152,3,1,11,27799,12299
501,2,2,3,37077,12299
58,5,1,3,9000,12299
1230,3,1,8,42711,12299
1124,7,1,3,102800,12299
75,2,1,10,61794,12299
39,4,2,14,38277,12299
3968,2,2,10,52566,12299
1954,3,2,5,39473,12299
799,8,2,6,9900,12299
570,4,1,4,30032,12299
2715,1,1,10,71847,12299
178,4,2,3,6800,24900
3969,6,2,30,77452,24900
500,5,2,4,3000,24900
3970,1,2,10,85500,24900
946,2,2,10,54209,24900
1778,2,2,3,59674,24900
3971,3,2,42,19066,24900
640,2,2,6,41561,24900
3972,6,1,15,97989,24900
3772,1,2,10,31516,24900
414,5,2,6,500,24900
3973,2,1,12,1200,24900
3662,4,2,20,17907,24900
441,5,2,3,26143,24900
3974,2,2,3,52813,24900
3975,4,1,3,22530,24900
1376,5,1,3,12156,24900
3373,1,1,10,48884,24900
1886,1,2,3,98455,24900
58,5,1,3,24281,24900
180,3,1,14,5803,24900
1080,5,2,3,15,24900
1317,5,2,6,11423,24900
2047,3,2,6,45698,24900
3696,6,1,12,50735,24900
3976,3,2,10,38840,24900
487,8,2,6,10000,24900
11,3,1,4,39088,24900
1787,5,1,4,3142,24900
62,3,2,10,20833,24900
2170,5,1,44,5512,33999
2946,3,1,43,23767,33999
3977,11,1,15,107000,33999
168,5,2,3,9500,33999
474,4,2,47,13030,33999
53,3,1,11,11300,33999
58,5,1,3,7060,33999
2162,3,2,4,41609,33999
3978,5,2,3,8000,33999
116,2,2,13,50620,33999
36,4,1,4,10041,33999
3979,9,2,7,92145,33999
3980,9,1,33,73347,33999
161,1,1,21,52783,33999
2599,1,1,21,16072,33999
3624,1,1,21,67429,33999
2552,7,1,17,88593,33999
3981,4,1,3,31758,33999
1611,5,1,13,1589,33999
1407,5,2,6,9990,33999
3982,3,2,42,16656,33999
237,5,2,37,20,33999
1284,3,1,27,57822,33999
3983,3,2,76,62000,33999
109,4,1,3,19482,33999
295,4,1,4,12150,33999
474,3,2,47,17369,33999
3366,8,2,11,200,33999
3212,2,2,5,69736,33999
975,3,2,30,57993,33999
474,3,2,47,17369,13299
3366,8,2,11,200,13299
3212,2,2,5,69736,13299
975,3,2,30,57993,13299
3984,8,2,3,9000,13299
3985,11,2,2,121546,13299
3855,1,1,1,72000,13299
1003,4,1,4,31446,13299
3012,3,2,4,34190,13299
699,3,1,14,39909,13299
626,8,2,3,4622,13299
63,5,1,8,9842,13299
52,5,1,3,6429,13299
2697,4,2,39,26400,13299
1517,3,2,3,62072,13299
3986,1,1,12,88615,13299
3987,8,2,3,1250,13299
21,3,2,15,68624,13299
35,5,2,6,8563,13299
407,2,2,25,20595,13299
18,3,2,13,31890,13299
3988,3,2,6,135728,13299
3261,2,1,14,19996,13299
2046,2,2,2,39971,13299
9,3,1,8,5467,13299
698,1,1,10,57224,13299
3989,9,1,1,85600,13299
3990,5,2,6,10000,13299
711,7,1,17,96383,13299
151,2,2,7,51295,13299
87,4,2,3,25883,26499
172,3,1,25,30032,26499
1665,3,2,3,64074,26499
3021,4,2,40,15047,26499
298,4,2,10,10,26499
79,3,2,11,24073,26499
188,5,2,23,6500,26499
2174,7,2,10,31803,26499
3991,3,2,6,57245,26499
42,4,2,6,44411,26499
3934,12,1,13,105255,26499
78,4,1,3,36094,26499
2230,2,1,6,19017,26499
3667,5,1,6,11913,26499
912,5,2,3,12000,26499
1024,2,1,16,39529,26499
3992,6,1,8,86498,26499
19,5,1,14,12601,26499
3993,5,2,3,2897,26499
652,5,2,20,1132,26499
83,4,2,6,31250,26499
3776,2,2,7,108900,26499
3994,5,2,6,9000,26499
6,2,1,5,77012,26499
3995,9,2,30,52931,26499
3996,3,1,10,90837,26499
3997,6,2,5,70539,26499
133,5,1,6,50,26499
133,5,1,6,18319,26499
3998,1,1,10,91250,26499
38,2,1,18,23663,9780
310,5,2,3,9000,9780
356,3,2,3,82522,9780
3999,1,1,12,96939,9780
4000,1,2,5,80714,9780
4001,6,2,4,98539,9780
1163,6,2,33,26752,9780
4002,1,1,8,70670,9780
4003,5,2,23,10474,9780
391,4,2,3,24679,9780
150,5,2,20,19500,9780
4004,4,1,50,47882,9780
84,4,1,3,12426,9780
3892,9,2,11,101303,9780
37,5,2,3,5500,9780
2114,6,2,6,82890,9780
4005,1,1,43,47208,9780
4006,8,2,6,5000,9780
82,3,1,14,38189,9780
74,5,1,14,4229,9780
31,5,1,3,1695,9780
4007,5,2,11,500,9780
4008,5,2,23,9900,9780
1797,6,1,8,104230,9780
698,6,1,10,73973,9780
1317,8,2,6,4000,9780
1610,5,1,3,9900,9780
6,2,1,5,59063,9780
4009,8,2,6,7,9780
572,5,2,6,1485,9780
558,5,2,4,7000,38990
4010,5,2,30,9437,38990
164,3,2,28,23565,38990
1229,3,1,6,59867,38990
4011,1,2,5,41292,38990
949,3,2,3,8000,38990
2666,6,2,7,92047,38990
2169,2,1,7,46518,38990
4012,1,1,39,92381,38990
4013,1,2,42,76232,38990
4014,1,1,12,52146,38990
75,5,1,4,12158,38990
3512,1,2,34,40141,38990
2730,6,2,38,79067,38990
1360,8,2,6,9900,38990
699,4,1,14,8000,38990
188,3,2,3,18708,38990
1598,3,2,3,60000,38990
665,4,2,4,8332,38990
121,5,1,14,30000,38990
641,6,1,31,32515,38990
4015,8,2,6,3250,38990
482,5,2,3,13417,38990
4016,9,2,10,91933,38990
4017,1,2,5,85846,38990
136,3,1,16,63673,38990
1201,3,2,6,29281,38990
2715,1,1,10,83961,38990
1463,3,2,6,33310,38990
86,2,1,12,36350,38990
441,8,2,3,9000,30490
153,4,2,3,32500,30490
602,4,1,26,43500,30490
29,1,1,5,71699,30490
1041,3,2,28,58763,30490
4018,3,2,3,21422,30490
475,7,1,10,46637,30490
4019,6,1,19,71075,30490
1200,5,2,3,50,30490
1012,4,1,6,9953,30490
164,3,2,28,91718,30490
29,2,1,5,75859,30490
356,5,2,3,10500,30490
2986,4,2,28,9004,30490
1665,8,2,3,1250,30490
4020,3,2,6,83360,30490
848,3,1,8,28671,30490
295,3,1,4,17450,30490
1628,5,2,3,3129,30490
2171,6,2,12,75607,30490
2783,8,2,3,8000,30490
85,3,1,11,52820,30490
53,4,1,11,31700,30490
106,3,1,5,23137,30490
4021,1,1,10,58661,30490
1747,5,2,20,2000,30490
902,2,1,10,94995,30490
154,1,1,4,87569,30490
3523,1,1,8,50240,30490
295,3,1,4,25550,30490
295,3,1,4,25550,17999
1566,1,1,10,61600,17999
4022,7,1,28,113638,17999
137,5,2,7,60,17999
475,6,1,10,63336,17999
4023,4,2,6,8513,17999
744,5,2,6,49733,17999
4024,3,2,23,14965,17999
907,1,2,6,20983,17999
4025,3,2,15,33451,17999
275,1,2,3,52417,17999
9,4,1,8,11320,17999
50,5,2,3,15000,17999
1834,4,2,13,5000,17999
1070,2,2,5,61000,17999
2531,2,2,40,71278,17999
1357,2,2,40,146355,17999
684,3,1,23,22000,17999
747,3,1,4,44070,17999
127,4,1,11,44199,17999
1608,4,1,11,47000,17999
4026,5,1,6,8931,17999
2681,5,2,6,12058,17999
780,4,2,6,9251,17999
179,4,2,20,26500,17999
700,2,2,6,23364,17999
4027,1,1,1,44731,17999
153,4,2,3,23642,17999
727,5,2,3,18168,17999
2233,3,2,2,11483,17999
2233,3,2,2,11483,14499
3940,3,1,18,48102,14499
4028,5,1,26,11485,14499
394,5,2,30,8000,14499
4029,4,2,30,25275,14499
1628,4,2,3,49136,14499
4030,3,2,3,22035,14499
444,8,2,33,10000,14499
4031,3,1,3,18011,14499
4032,1,2,4,58045,14499
848,3,1,8,29570,14499
2561,4,1,13,13968,14499
498,5,1,14,11000,14499
2255,7,1,1,142970,14499
210,5,2,3,100,14499
404,2,2,40,50498,14499
612,5,2,3,8887,14499
540,4,1,10,38489,14499
2762,8,2,20,100,14499
2606,7,1,6,95815,14499
2938,5,2,3,9000,14499
1369,3,2,4,25354,14499
4033,3,2,6,41908,14499
4034,7,1,35,99298,14499
4035,1,1,5,54903,14499
202,4,2,30,31191,14499
2215,4,1,5,30008,14499
4036,8,2,6,3000,14499
502,5,2,20,750,14499
1999,5,1,4,15322,14499
3592,2,2,10,26723,22299
4037,1,2,3,43015,22299
29,1,1,5,63358,22299
1852,5,2,6,705,22299
1750,3,2,30,45443,22299
84,5,1,6,4375,22299
397,3,2,3,20833,22299
2542,2,1,12,45980,22299
4038,2,1,3,45929,22299
4039,8,2,3,7000,22299
27,5,1,14,4864,22299
4040,3,2,3,28337,22299
3285,3,2,10,74216,22299
88,5,2,4,6500,22299
1080,5,2,3,10,22299
4041,3,2,3,9641,22299
2003,5,1,5,1974,22299
3220,4,2,13,18579,22299
204,4,1,14,29812,22299
469,2,1,45,72052,22299
2023,6,1,10,75801,22299
295,5,1,4,3000,22299
45,5,1,3,6409,22299
475,7,1,10,116706,22299
4042,4,1,3,34842,22299
4043,11,1,21,90140,22299
802,1,2,30,54050,22299
76,2,1,8,50085,22299
163,4,1,5,18988,22299
1004,5,2,6,2427,22299
1508,5,1,34,100,32980
1921,5,2,28,7845,32980
651,5,2,3,9900,32980
4044,3,2,4,38194,32980
29,1,1,5,83243,32980
4045,3,1,6,80200,32980
1204,8,2,7,15,32980
45,5,1,3,2613,32980
1113,5,2,3,10900,32980
223,4,2,4,52621,32980
843,4,2,40,17355,32980
85,2,1,11,36063,32980
1031,6,2,29,84364,32980
4046,9,1,21,27454,32980
43,3,2,4,41739,32980
3885,3,2,5,42383,32980
4047,1,1,10,73361,32980
1374,1,2,29,100655,32980
593,1,1,4,22471,32980
4048,2,2,33,73447,32980
3597,6,1,3,54183,32980
4049,2,1,33,61572,32980
4050,12,1,2,107521,32980
955,2,2,3,41678,32980
4051,5,2,6,10,32980
4052,2,2,8,120090,32980
1440,4,2,23,4864,32980
1734,9,2,6,85731,32980
4053,6,2,10,80583,32980
2002,8,2,3,5000,32980
4054,9,2,10,90594,18499
45,5,1,3,4556,18499
4055,8,2,3,6000,18499
121,5,1,14,10336,18499
1305,5,2,6,11398,18499
4056,1,1,21,46846,18499
1300,4,1,26,19904,18499
2376,6,1,24,41173,18499
475,7,1,10,96032,18499
1956,5,2,3,9723,18499
4057,2,1,23,61451,18499
238,8,2,3,5000,18499
1219,5,1,5,15060,18499
1072,3,1,5,52901,18499
1696,3,2,7,66655,18499
4058,2,2,6,56600,18499
395,4,2,3,17571,18499
711,7,1,17,71798,18499
90,4,2,3,18420,18499
2715,1,1,10,75434,18499
653,3,1,6,49868,18499
139,3,2,8,25149,18499
4059,1,2,27,95965,18499
164,4,2,28,12967,18499
1693,2,2,3,79529,18499
4060,8,1,27,100,18499
93,7,2,17,90898,18499
699,3,1,14,36292,18499
603,2,2,10,70790,18499
1080,5,2,3,10,18499
4061,4,1,44,40913,23990
113,1,1,10,59291,23990
498,5,1,14,11753,23990
2486,4,1,23,13546,23990
663,4,2,20,37336,23990
2186,6,1,10,75033,23990
1896,2,2,3,73449,23990
786,4,2,3,11544,23990
4062,2,2,4,35709,23990
301,4,2,3,8212,23990
109,5,1,3,42527,23990
912,4,2,3,11000,23990
90,4,2,3,21010,23990
188,5,2,23,16831,23990
1764,4,2,14,10441,23990
4063,5,2,20,7956,23990
286,1,1,17,40046,23990
1083,2,2,2,39297,23990
164,3,2,28,25172,23990
4064,1,2,11,81653,23990
788,1,1,22,80678,23990
923,5,1,12,9907,23990
469,1,1,1,36861,23990
160,5,2,14,18291,23990
137,3,2,4,61250,23990
386,1,1,21,30201,23990
114,5,2,25,6000,23990
889,3,1,14,20144,23990
164,4,2,28,31261,23990
685,2,2,5,82186,23990
164,4,2,28,20382,16980
3285,3,2,10,39786,16980
1064,3,2,4,2821,16980
1795,5,2,3,15000,16980
1007,1,1,21,57302,16980
31,5,1,3,6070,16980
4065,4,2,42,13100,16980
4066,2,1,5,25320,16980
4067,7,1,46,113995,16980
27,5,1,14,11573,16980
4068,8,2,3,6000,16980
1506,4,1,4,8351,16980
4069,10,1,18,123715,16980
754,3,2,4,44529,16980
4070,2,2,33,85157,16980
4071,3,2,2,10890,16980
285,5,2,6,9500,16980
73,2,2,2,67146,16980
1696,4,2,6,21576,16980
672,1,2,15,45902,16980
427,9,1,7,86359,16980
4072,5,2,6,10000,16980
